sampled_at,render_ts,sampled_pid,role,rss_kb,vsz_kb,state,etime,command
"2026-04-19 11:26:32","20260419_112628",6712,"wrapper",2320,435303872,"Ss","00:04","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:26:32","20260419_112628",6795,"quarto",1152,435299392,"S","00:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:26:47","20260419_112628",6712,"wrapper",2320,435303872,"Ss","00:19","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:26:47","20260419_112628",6795,"quarto",1152,435299392,"S","00:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:26:47","20260419_112628",6838,"r",786464,1833308064,"R","00:14","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:27:02","20260419_112628",6712,"wrapper",1248,435303872,"Ss","00:34","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:02","20260419_112628",6795,"quarto",512,435299392,"S","00:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:02","20260419_112628",6838,"r",2496640,1836609456,"R","00:29","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:27:17","20260419_112628",6712,"wrapper",1248,435303872,"Ss","00:49","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:17","20260419_112628",6795,"quarto",512,435299392,"S","00:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:17","20260419_112628",6838,"r",6009056,1840253616,"R","00:44","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:27:32","20260419_112628",6712,"wrapper",1008,435303872,"Ss","01:04","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:32","20260419_112628",6795,"quarto",512,435299392,"S","01:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:32","20260419_112628",6838,"r",7487904,1841632080,"R","00:59","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:27:47","20260419_112628",6712,"wrapper",1008,435303872,"Ss","01:19","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:47","20260419_112628",6795,"quarto",512,435299392,"S","01:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:27:47","20260419_112628",6838,"r",7809872,1841661792,"R","01:14","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:28:02","20260419_112628",6712,"wrapper",1008,435303872,"Ss","01:34","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:02","20260419_112628",6795,"quarto",512,435299392,"S","01:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:02","20260419_112628",6838,"r",6561232,1842542432,"R","01:29","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:28:17","20260419_112628",6712,"wrapper",1008,435303872,"Ss","01:49","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:17","20260419_112628",6795,"quarto",512,435299392,"S","01:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:17","20260419_112628",6838,"r",6931056,1842573168,"R","01:44","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:28:33","20260419_112628",6712,"wrapper",1008,435303872,"Ss","02:05","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:33","20260419_112628",6795,"quarto",512,435299392,"S","02:01","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:33","20260419_112628",6838,"r",6812128,1842431856,"R","02:00","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:28:48","20260419_112628",6712,"wrapper",1008,435303872,"Ss","02:20","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:48","20260419_112628",6795,"quarto",512,435299392,"S","02:16","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:28:48","20260419_112628",6838,"r",6827168,1842443120,"R","02:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:29:03","20260419_112628",6712,"wrapper",1008,435303872,"Ss","02:35","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:29:03","20260419_112628",6795,"quarto",512,435299392,"S","02:31","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:full -P pilot_frac:1"
"2026-04-19 11:29:03","20260419_112628",6838,"r",7068608,1842493296,"R","02:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-19 11:29:18","20260419_112628",6712,"wrapper",992,435303872,"Ss","02:50","bash ./scripts/render_pdf.sh -P run_mode:full -P pilot_frac:1"
